disasterNumber,applicantId,state,applicantName,addressLine1,addressLine2,city,zipCode,hash,lastRefresh,id
4236,007-78580-00,West Virginia,SUTTON,450 4th Street ,,Sutton,26601-0000,fe01005f50838caaee5b3420098b7cf6d7bb5b82,2025-07-20T15:03:00.489Z,75beec7c-5aa0-47d9-a93d-ccfe3ca8ecdb
1818,089-99089-00,Kentucky,GREENUP (COUNTY),"Room 102, Courthouse, Main Street",,Greenup,41144-0000,8ee9476fe4eb002c5772688ae89821cbd782ca0e,2025-07-20T15:03:00.489Z,153e98a1-b44e-4659-ab7b-867605a2ca03
4251,035-99035-00,Alabama,CONECUH (COUNTY),102 County Shop Road,,Evergreen,36401-0000,5d77e7b7e2491a934a2b22a1a43c106862ea5254,2025-07-20T15:03:00.489Z,048acb62-bd66-46d8-bc50-20186bce1293
4230,159-26075-00,Kansas,GENESEO,802 Silver Avenue,,Geneseo,67444-0000,8421f10bad654e44c1ee907613163cf56c30967d,2025-07-20T15:03:00.489Z,0436e3c8-75a4-4e0c-b69b-fb092cdd4162
1650,017-57507-00,New York,PHARSALIA (TOWN OF),COUNTY ROAD # 8,,EAST PHARSALIA,13758-0000,89328315482e925031ebf3f65dd3536daf0c7b8d,2025-07-20T15:03:00.489Z,0a8bb485-4391-4189-b1a4-fff589d800c6
1561,023-08F27-00,Florida,LAKE CITY COMMUNITY COLLEGE,149 SE VOCATIONAL PLACE,,Lake City,32055-0000,2e09581285caa1196541ad8344bf154414124556,2025-07-20T15:03:00.489Z,d6312083-45d2-41ee-8dc8-f86b893b996c
1659,017-UV2IH-00,New Mexico,UPPER GILA IRRIGATION ASSOCIATION,117 BOX CANYON ROAD,,CLIFF,88028-0000,cb43497270fe75a3c4a866cc27f7e6bf3c4a2fcf,2025-07-20T15:03:00.489Z,05748c22-5b54-45ab-97d1-d5fb4bb3eb53
4021,015-26340-00,New Jersey,GLASSBORO,1 S. Main St.,,Glassboro,08028-0000,b24adee3a101e298e6baadde999da67659da1044,2025-07-20T15:03:00.489Z,57e0fd2f-676a-41ea-9e44-de27331d9635
4021,031-URC8R-00,New Jersey,LITTLE FALLS BOARD OF EDUCATION,560 Main Street,,Little Falls,07424-0000,2fcce85b0adfe7f04805b16fd0e7b2924113bce4,2025-07-20T15:03:00.489Z,3db1416a-35aa-4f99-a86d-ad0650a95c43
1818,107-67710-00,Kentucky,ST. CHARLES,P.O. BOX  246,,St. Charles,42453-0000,c57b13c01b03db1eff19ea88ddb0978c5b4d6d7e,2025-07-20T15:03:00.489Z,7c053ba7-3e55-47fc-a777-484dce0d60ff
1976,000-UIFYB-00,Kentucky,KY DIVISION OF EMERGENCY MANAGEMENT,100 Minuteman Parkway,,Frankfort,40601-0000,74c225e8acc85a5f0fcd760d89b48fe9894502ea,2025-07-20T15:03:00.489Z,d617dd4b-4567-498d-aaf5-23e88cb696fe
4026,013-06500-00,New Hampshire,BOW (TOWN OF),10 Grandview Road,,Bow,03304-0000,db37dfdbdfcccc6f8c9bc6b1d986620ea5a1a692,2025-07-20T15:03:00.489Z,caab341a-d10b-4bf7-9094-cbb6cce0f4f7
4028,011-034E5-00,Massachusetts,BEMENT SCHOOL,94 Old Main St.,,Deerfield,01342-0000,9ecdf10bf812a924ca8703c291111af821f1e08c,2025-07-20T15:03:00.489Z,a337f7aa-e0f4-482b-bc7d-c99beda7ba06
4028,021-16495-00,Massachusetts,DEDHAM (TOWN OF),55 River Street,,Dedham,02026-0000,7c4d2f6634b2bf49863211e11f1f61d06108d356,2025-07-20T15:03:00.489Z,6f31eab0-4c40-4185-8e89-e4248d073d61
4021,005-UVUZX-00,New Jersey,BORDENTOWN TWP FIRE DIST. # 2,262 Crosswicks Road,,Bordentown,08505-0000,3cf4ada6b4b171f464fa64ca22fe6a852955fd23,2025-07-20T15:03:00.489Z,2372740d-c93a-4716-9949-0cd6aebc2435
4021,015-UKZGY-00,New Jersey,LOGAN TOWNSHIP MUA,69 Jefferson,,Logan Township ,08085-0000,7a4aecfc9d4bdb1b41dd0fe4d5586192b8fc346b,2025-07-20T15:03:00.489Z,ad016a64-5910-47e5-bae1-652f5a275e04
4021,011-UI9EL-00,New Jersey,UPPER DEERFIELD TWP BOARD OF EDUCATION,1369 Highway 77,,Seabrook,08302-0000,5aa28f760503b823772d91a741d3b17ce2dad6c5,2025-07-20T15:03:00.489Z,7955b905-8e2a-46bc-b221-00b6a95be8aa
4021,035-53280-00,New Jersey,NORTH PLAINFIELD,263 Somerset Street,,North Plainfield,07060-0000,23ab71560358d663ca8d84f19fc02e6740033337,2025-07-20T15:03:00.489Z,f2c36a8e-d8e5-4f67-a0ee-4ac9826d7693
4021,029-59910-00,New Jersey,POINT PLEASANT BEACH,416 New Jersey Avenue,,Point Pleasant Beach,08742-0000,e30d535d1b6c548471594d2402c711c655d975cf,2025-07-20T15:03:00.489Z,c99dd5bb-83b5-4d75-9c59-e6a57984cdd6
4021,019-U6F62-00,New Jersey,FRANKLIN QUAKERTOWN FIRE DISTRICT,67 Quakertown Rd,,Pittstown,08867-0000,a4cc8766a4c7fdf31436d1808cd7d29d672e35c2,2025-07-20T15:03:00.489Z,907f76d8-f423-44a6-831f-2cb169278421
1539,009-07D0A-00,Florida,BREVARD COUNTY SHERIFF'S OFFICE,700 PARK AVE,,TITUSVILLE,32780-0000,83012964b271618cc6692f7512704b209c42c095,2025-07-20T15:03:00.489Z,f5b8be5a-34a0-4c4c-bd5d-5ad45791e42b
4264,023-01D56-00,New Jersey,MONROE TOWNSHIP SCHOOL DIST,423 Buckelew Avenue,,Monroe Township,08831-0000,4e0d971a3b85fdde8d941ed4ff226f8b0600800e,2025-07-20T15:03:00.489Z,4618fa0e-b1bd-4979-9c57-9a2bf5e3769f
4264,007-UD4TR-00,New Jersey,STERLING BOARD OF EDUCATION,801 Preston Avenue,,Somerdale,08083-0000,49682d6bb3918e751d5c2af6646cdae2418dc942,2025-07-20T15:03:00.489Z,811ef44e-0c93-455f-9eaa-f669d311503a
4264,023-31470-00,New Jersey,HIGHLAND PARK,221 South 5th Avenue,,Highland Park,08904-2608,a58a3b7d64982112d3a7539fa9735b6325de81f6,2025-07-20T15:03:00.489Z,21d2d514-ca97-4948-b2b8-75ec60fb6a74
4234,000-UOE95-00,Iowa,IOWA DNR/WILD LIFE BUREAU,502 E 9th St,,Des Moines,50319-0000,edcb0def56b66581340ce73aae0c12eac03c8e30,2025-07-20T15:03:00.489Z,a5307d4b-6da9-459c-91bf-f7a10d8cfa6a
4238,001-US25G-00,Missouri,ADAIR COUNTY PUBLIC WORKS SD #1,1120 N. Green Street,,Kirksville,63501-0000,ff7c66900fa0febc435c9bbe33c12156f0e0c02f,2025-07-20T15:03:00.489Z,affebe27-f8f5-449c-932c-55335f6e4ebf
4210,081-75172-00,West Virginia,SOPHIA,100 East Rail Road Avenue,,Sophia,25921-0000,0e568ba8730ae6371dcee9f2d6aaf2ca882c1c8a,2025-07-20T15:03:00.489Z,7f087db0-9c1e-4545-8ebc-13fb21d03c27
4238,111-U5C6U-00,Missouri,UNION TOWNSHIP DRAINAGE DISTRICT,118 S. Main St.,,La Grange,63448-0000,1322bd851dd33cafc9639eb90700eab03b53eae6,2025-07-20T15:03:00.489Z,801351e8-421f-431f-93cd-aae5f41a83d3
4230,073-35000-00,Kansas,JANESVILLE (TOWNSHIP OF),13 E Washington,,Hamilton,66853-0000,65fa71723d2c72a69f92b3306b154945040e4ae4,2025-07-20T15:03:00.489Z,72911ca9-937c-4667-9025-a9bfca7c37fc
4287,173-21550-00,Kansas,ERIE (TOWNSHIP OF),35626 W. 111 Street South,,Milton,67106-0000,6130499ab73e9a4f89311e00821637fd6fc456a5,2025-07-20T15:03:00.489Z,7c235a3c-c484-4863-ae1c-ea196a942980
4256,000-006E9-00,Oklahoma,GRAND RIVER DAM AUTHORITY,226 West Dwain Willis Avenue ,,Vinita ,74301-0000,0f63ea5e71e4e713ca2ea69ca2b95c928712d12b,2025-07-20T15:03:00.489Z,8d33c4f0-0edd-436c-b4d8-58e2fc39ad82
4264,023-65790-00,New Jersey,SAYREVILLE,167 Main Street,,Sayreville,08872-1149,04c553a7a1695965fcce7baffeade198bd337989,2025-07-20T15:03:00.489Z,3f86b9a0-fd31-4fe0-9327-675a3ffece3c
1561,127-14C9A-00,Florida,VOLUSIA COUNTY SCHOOL DISTRICT,200 N CLARA AVE,,Deland,32720-0000,05f3dbae974ae75936ad9a2b705ae99dde127ff3,2025-07-20T15:03:00.489Z,07653859-0830-475b-bc16-d9ea690c9a3b
1763,129-UNPMU-00,Iowa,GLENWOOD MUNICIPAL UTILITIES,1071/2 SOUTH LOCUST STREET,,GLENWOOD ,51534-0000,8619baecebc60b981595aa0bbd5bda17d86452e0,2025-07-20T15:03:00.489Z,1d1b5cdf-3df9-4369-ad62-c2a27b36d2ac
1763,065-70050-00,Iowa,"ST. LUCAS, CITY OF",101 WEST MAIN STREET,,ST. LUCAS,52166-0000,5bd45d8ca513f6a5389b55a196ff2689bedfe463,2025-07-20T15:03:00.489Z,93246d1a-24bb-49ba-8d1b-23fae008835f
1650,077-58420-00,New York,PLAINFIELD (TOWN OF),129 COUNTY HIGHWAY #18A,,UNADILLA FORKS,13491-0000,54ec0b7276388bc8dad72faff0043b7cfc11685b,2025-07-20T15:03:00.489Z,d454a452-283d-44d6-818b-77897ca39c7a
1971,015-05F0A-00,Alabama,WEBSTER'S CHAPEL FIRE DEPT INC,1552 AP Hollingsworth Road,,Wellington,36279-0000,2bdab810fa18331cef32b83a7ed39891f7223e7a,2025-07-20T15:03:00.489Z,aebec710-4d0f-4d0b-8265-2a9bce7aa887
1650,025-99025-00,New York,DELAWARE (COUNTY),1 PAGE AVE.,,DELHI,13753-0000,a3fa4c329027946982c92a6c6a49cdd14021541d,2025-07-20T15:03:00.489Z,b24469b3-d695-413d-bd1e-9cd53c7a7437
1763,175-46515-00,Iowa,"LORIMOR, CITY OF",503 MAIN STREET,,LORIMOR,50149-0000,2c840946e81c687584f46a7dac3a6aed3e5b8e40,2025-07-20T15:03:00.489Z,962fbcd8-8676-4f1f-8d84-69d7bd21c448
4304,097-UIO0S-00,Kansas,KIOWA COUNTY ROAD AND BRIDGE,1002 S. Grove St.,,Greensburg,67054-0000,634a397673e1be87e3065951c100f7a42aa6ebc5,2025-07-20T15:03:00.489Z,6264865c-21e0-4d15-a1b1-11a7cf47d4fd
1974,099-99099-00,Tennessee,LAWRENCE (COUNTY),"200 West Gaines Street, Suite 201 ",,Lawrenceburg,38464-0000,54d4311f09618676765fa983f38eb4d827b1f21c,2025-07-20T15:03:00.489Z,cfdcdd8a-9563-4bd8-a3cc-57df92aab205
1974,000-UHXAT-00,Tennessee,UNIVERSITY OF TENNESSEE,600 Henley Street,Suite 112,Knoxville,37996-0000,5151a9be65e6c057eaf0d8cd359a87374e4e5504,2025-07-20T15:03:00.489Z,b06deefe-dc20-4d27-910d-5ea8adeb72cb
4069,035-30734-00,Minnesota,IDEAL (TOWNSHIP OF),35458 Butternut Point Road,,Pequot Lakes,56472-0000,8f72f41249b7ded9a4768a74683bf7e053240658,2025-07-20T15:03:00.489Z,5d06bcc9-8e3b-4f21-92e4-4922354b178d
1968,087-U1TDI-00,California,SANTA CRUZ PORT DISTRICT,135 5th Avenue,,Santa Cruz,95062-0000,eb84abab9d415e4078bfe9e19e93de93c3e0b610,2025-07-20T15:03:00.489Z,eb799649-0309-402c-98e6-b87c2015cf5a
1971,103-U0IYZ-00,Alabama,WEST MORGAN - EAST LAWRENCE WATER & SEWER AUTH,2547 Kirby Bridge Road,,Decatur,35609-0000,e7db715b098d55ef9458565d451de388d05a0d0d,2025-07-20T15:03:00.489Z,20319ef9-d091-4c0b-b372-db022417bd6c
1974,107-99107-00,Tennessee,MCMINN (COUNTY),6 East Madison Avenue,,Athens,37303-0000,4074efea7396aa3d13fc9e4a3b7aea089d93cf50,2025-07-20T15:03:00.489Z,402f57e8-2ec4-4775-b2d5-113f47d7cef7
4008,121-99121-00,Kentucky,KNOX (COUNTY),406 Court Square,,Barbourville,40906-0000,b1917abdc75ecd8e12107324b9c013f00f6aa710,2025-07-20T15:03:00.489Z,1ff13813-4286-45b3-b7f9-e894d3f6c2d3
4069,001-59368-00,Minnesota,SHAMROCK (TOWNSHIP OF),49954  Lake Avenue,,McGregor,55760-0000,7ac2b410f5dcc9824e22b16e8b49c4144430f476,2025-07-20T15:03:00.489Z,4cdc0560-d2e4-49f1-ba07-a8843519a742
4143,089-99089-00,Arkansas,MARION (COUNTY),105 South Berry Street,,Yellville,72687-0000,6c4a2af8e1f16340c39bcc841b6fa0abad43c544,2025-07-20T15:03:00.489Z,687fec5b-3c53-4c49-b2a6-924d98fd24b6
4176,003-57144-00,Alabama,ORANGE BEACH,4099 Orange Beach Blvd,,Orange Beach,36561-0000,42dea871e6100fef37e4339e43b0312df3740a7d,2025-07-20T15:03:00.489Z,ae5f98a7-6f9b-4eaf-b262-4a64c03631c4
4091,021-10900-00,Maryland,BRUNSWICK,1 West Potomac Street,,Brunswick,21716-0000,8ffeda19995147b527010bfd122c1502a26433a7,2025-07-20T15:03:00.489Z,fcb05805-6442-4e71-88e5-c9e617bb8bd0
1561,061-UKLC1-00,Florida,"MCKEE BOTANICAL GARDEN, INC.",350 US HIGHWAY 1,,VERO BEACH,32962-0000,e8893c47665c43654a2ec642a3f936cfee81c7b4,2025-07-20T15:03:00.489Z,30e16bac-63fb-4160-9bc1-815df477e653
1561,086-UI2NW-00,Florida,FLORIDA INTERNATIONAL UNIVERSITY,11200 SW 8TH ST,,MIAMI,33199-0000,47a156a7c14e12ea8d798d09f47cd7cd33253249,2025-07-20T15:03:00.489Z,1750db02-a966-4ace-9d36-82e6cf827d6b
1602,086-UB6UG-00,Florida,MATER ACADEMY HIGH SCHOOL,7901 NW 130 STREET,,HIALEAH GARDENS,33016-0000,790c76adfe3e101d8a2df26074eccae251ca55ff,2025-07-20T15:03:00.489Z,e9148f4d-405f-4116-a09a-e8ba1d675e61
1971,049-37312-00,Alabama,IDER,10793 Alabama Hwy 75,,Ider,35981-0000,88f705f27504268712b9800f1a9f2cf81e519e23,2025-07-20T15:03:00.489Z,c00a78ee-7b4a-4cce-a98f-d54ab64b609c
4238,117-06580-00,Missouri,BLUE MOUND (TOWNSHIP OF),11539 Liv 416,,Bluemound Twp,64601-0000,7247b18349229cfbeb51f2ff2367909d42f2632c,2025-07-20T15:03:00.489Z,5ce6b35c-8c05-4bb2-98cc-d04797c093bb
4107,005-49960-00,Rhode Island,NEWPORT,43 Broadway,,Newport,02840-0000,95766b5e11d9f6f1dacea82dc3fe10dd3a0485ba,2025-07-20T15:03:00.489Z,7075e13b-f00a-459d-9d5c-df1eba0bbb1a
1763,015-07480-00,Iowa,"BOONE, CITY OF",923 8TH STREET,,BOONE,50036-0000,13a3587d129f7f9343549b893d68f775fccaf95a,2025-07-20T15:03:00.489Z,b75df2a4-b192-4fcd-9bee-5e8678ac2121
4250,189-UZX01-00,Missouri,METROPOLITAN ST. LOUIS SEWER DISTRICT (MSD),2350 Market,,St. Louis,63103-0000,2cd8d877ac3b71fefc23aea078b28f9b0e1d7e28,2025-07-20T15:03:00.489Z,19d48f81-196d-4dee-9934-0de7df4e77d3
4261,033-20050-00,Maryland,COTTAGE CITY,3820 40th Avenue,,Cottage City,20722-0000,0eaa31aaa72c5bad4f473808f279ce7bcfc383a4,2025-07-20T15:03:00.489Z,9b9419fb-d9ce-424d-9a15-b016215d1c04
4264,003-00B50-00,New Jersey,NORTHERN HIGHLANDS SCHOOL DIST,298 Hillside Avenue,,Allendale,07401-1447,4787f05412830d0ef6d4c2ed420cfb891055d08d,2025-07-20T15:03:00.489Z,ab0395d2-536d-49bf-ac50-830d256e925e
4211,000-U01FB-00,Tennessee,LAFOLLETTE UTILITIES BOARD,302 North Tennessee Avenue,,Lafollette,37766-0000,4cda2815040a40ddd827d2f04ccfbf6651fcbf24,2025-07-20T15:03:00.489Z,883a8ab7-4185-4170-b011-d62aa6ba3ee7
4264,007-UQA8U-00,New Jersey,BARRINGTON BOROUGH BOARD OF EDUCATION,311 Reading Avenue,,Barrington,08007-1051,df87a260a72bf4d8b44b16418c44d353228daa60,2025-07-20T15:03:00.489Z,f492ea00-9118-4a0d-ba54-287b4e365f29
4264,025-47130-00,New Jersey,MONMOUTH BEACH,22 Beach Road,,Monmouth Beach,07750-1345,c0afebb3afeef200586f8798078b0b86c136305a,2025-07-20T15:03:00.489Z,43b98ed5-ca54-4599-b2fe-cceb0ce4ff30
4274,031-99031-00,Oklahoma,COMANCHE (COUNTY),"315 SW 5th Street, Room 303",,Lawton,73501-0000,f7691e73bcc47b1f0a9e8214d7694debdc518334,2025-07-20T15:03:00.489Z,1059ad0a-d005-4ae5-9a69-30ceb897fb62
1247,127-90741,Puerto Rico,HOGARES RAFAEL IBARRA,"TORRELAGUNA 432, SAN JOSE, RIO PIEDRAS",,,00923,4e1e4581eadb9c4717c0a6a7942ab95339e66db7,2025-07-20T15:03:00.489Z,2e729917-eaaa-45c4-a412-2bd51ad9b8f9
1246,051-39475,Louisiana,"KENNER, CITY OF","1801 WILLIAMS BLVD. KENNER, LA",,,70062,03e5d67ea932a2a1e36f1e3dcf796eedc5b10077,2025-07-20T15:03:00.489Z,29f83a0c-3b14-41eb-9816-ca5218c3e4d7
1246,095-91010,Louisiana,ST JOHN PARISH SHERIFFS OFFICE,"1801 W. AIRLINE HWY, LAPLACE, LA",,,70068,cb6921bc72c35e30680def294c23671a7f2ad2ec,2025-07-20T15:03:00.489Z,32aa25ba-ab7a-4218-94f2-552562731aad
4324,099-99099-00,Oklahoma,MURRAY (COUNTY),1000 Highway 110,,Dougherty,73032-0000,9b2d3c6a19bc0120f275f3c5b10fb7c52348a239,2025-07-20T15:03:00.489Z,1844cfd3-27fd-4c25-a1b4-b5249b6c404a
4022,017-73675-00,Vermont,TUNBRIDGE (TOWN OF),271 VT Route 110,,Tunbridge,05077-0000,c5a7f2e5d670ab58d46409e6a4c69c6beeb3db01,2025-07-20T15:03:00.489Z,375dada3-6d80-4574-aca1-838ba32b96a6
4057,125-99125-00,Kentucky,LAUREL (COUNTY),101 S. MAIN STREET,SUITE 320,LAUREL,40741-0000,1b64784dca29cea504129ce915e39da4e3b4c572,2025-07-20T15:03:00.489Z,4d506114-4034-4125-9e21-464a80fab838
4021,019-72510-00,New Jersey,TEWKSBURY (TOWNSHIP OF),167 Old Turnpike Road,,Califon,07830-0000,c25be0ade06507cac27d369de1e7179cdfd75cb2,2025-07-20T15:03:00.489Z,146c7393-20fd-4141-8e0e-7db21e027ba0
4021,009-UZXKZ-00,New Jersey,DENNIS TOWNSHIP BOARD OF EDUCATION,601 Hagen Road,,Dennis Township,08210-0000,be2e38e651d4e9bf991abf93887d9233d90553e8,2025-07-20T15:03:00.489Z,f6947de0-1617-4a8b-b829-f61d96edc00d
4022,023-03250-00,Vermont,BARRE (TOWN OF),149 Websterville Road,,Barre Town,05678-0000,ecf4e4962187e25acf17471e4bb476920dab6192,2025-07-20T15:03:00.489Z,bd812099-83a5-477d-8950-3b3d2939e7d2
4031,007-0F0F7-00,New York,BINGHAMTON POLICE DEPT,38 Hawley Street,,Binghamton,13901-0000,838075da9be382d0f861126925baa67fea9bca24,2025-07-20T15:03:00.489Z,b215b090-c827-4830-96db-c4fa7a4885eb
4022,027-12250-00,Vermont,CAVENDISH (TOWN OF),37 High Street,,Cavendish,05142-0126,933bbc6b7b02e82b22dff76530a80b0d61baa95b,2025-07-20T15:03:00.489Z,93bc3c42-613a-41ef-afe3-ee086686662e
4028,003-24120-00,Massachusetts,FLORIDA (TOWN OF),379 Mohawk Trail,,Drury,01343-0000,7476a5eed63507c3b2bdfeab55f617e95172b16f,2025-07-20T15:03:00.489Z,0a075ff7-95ce-4a8c-a9e4-513541ba6f34
4028,005-UN04B-00,Massachusetts,SWANSEA WATER DISTRICT,700 Wilbur Street,,Swansea,02777-0000,a9239c43d5170d928b0fc65454029d709e434af5,2025-07-20T15:03:00.489Z,6c70427f-37b8-4b43-b757-47a4f533cf21
4031,107-51121-00,New York,NICHOLS (TOWN OF),54 East River Rd,,Nichols,13812-0000,de4587bfd49fb7f1c8233bcc50c08232440f099e,2025-07-20T15:03:00.489Z,22247200-a059-4765-803b-f36de6b20909
4250,209-99209-00,Missouri,STONE (COUNTY),108 E 4th St.,,Galena,65656-0000,c2415d0dd9e7a1e4aa54d8a3b6a62d2ab5a740ac,2025-07-20T15:03:00.489Z,2a8d6b9b-7a27-4656-9323-04d74bcc93b5
4256,061-99061-00,Oklahoma,HASKELL (COUNTY),202 E Main,Suite 8,Stigler ,74462-0000,d417b9111c86e4708d06846fd05a9f9a6aaff2eb,2025-07-20T15:03:00.489Z,9c3c6f70-1e53-4c30-a0de-5c25fb8e6cde
4247,043-99043-00,Oklahoma,DEWEY (COUNTY),Broadway & Ruble,,Taloga,73667-0000,9b8577706c0f53c0d27b3e79dc73bfd64ca6bde1,2025-07-20T15:03:00.489Z,785d6a3d-c141-4fbf-8a32-fe905d44a172
4288,017-22750-00,Wisconsin,EDSON (TOWN OF),31595 County Hwy MM,,Boya,54726-0000,1fece99cb9c5ae2dd2971f2b47f962571f01262e,2025-07-20T15:03:00.489Z,9c643f62-4af4-41e1-a4d3-6b652b4e919f
4259,317-0100C-00,Georgia,WASHINGTON CITY HALL,102  East Liberty Street,,Washington,30673-0000,8640a584ae942569446571988df24827e46e243f,2025-07-20T15:03:00.489Z,0d607aa3-23e4-4afc-9c2f-cc7296da35a9
4259,045-99045-00,Georgia,CARROLL (COUNTY),323 Newnan Street,,Carrollton,30117-0000,b748ff9234a8e5b133941d36cd832f866316d546,2025-07-20T15:03:00.489Z,b24e7625-e09c-4351-af79-5d6ec2f066a7
4261,510-04B14-00,Maryland,ASSOCIATED CATHOLIC CHARITIES,320 Cathedral Street,,Baltimore,21201-0000,781c033c7e121d3471a5095380e9a2c64e7956ae,2025-07-20T15:03:00.489Z,00a88be6-fa98-4d26-8993-b27aec2d1a35
4261,510-UJRRL-00,Maryland,MD ZOOLOGICAL SOCIETY/DBA THE MD ZOO IN BALTIMORE,1876 Mansion House Drive,,Baltimore,21117-0000,288bf6812216308e783e7f93df4d6e1507799103,2025-07-20T15:03:00.489Z,a5a97923-1c20-443d-8563-9f3c4fc7a646
4216,031-99031-00,Kentucky,BUTLER (COUNTY),110 North Main Street,,Morgantown,42261-0000,97c8aaf2b24a7dc3b3bc83b913440e8404aa2ec8,2025-07-20T15:03:00.489Z,59ae863a-ded1-41cd-94d4-3ab388701b65
4211,009-99009-00,Tennessee,BLOUNT (COUNTY),341,,Maryville,37804-0000,3e08af8a867dc2751d3cff876d01cc269aa47d2e,2025-07-20T15:03:00.489Z,d603025a-3e97-44c6-9ddc-2bbbaa8c2076
4247,149-17300-00,Oklahoma,CORN,213 W Main,,Corn,73024-0000,0bc06fb60dcc6d306056cf6acc840eb854de1b13,2025-07-20T15:03:00.489Z,3852cc01-f9f8-4071-8542-9f1ed7f41d9a
4238,083-10450-00,Missouri,CALHOUN,201 E Main,,Calhoun,65323-0000,c5d9b0d5304ad9c5906a87d8270563a0a4faf944,2025-07-20T15:03:00.489Z,5cbe4251-9e4e-469d-8b1c-ec2a88b662d1
4091,025-UZ2Z1-00,Maryland,"LEVEL VOLUNTEER FIRE CO., INC.",3633 Level Village Road,,Havre de Grace,21078-0000,9811e5909e9efcdd3533eff18b444ee305c0e7b5,2025-07-20T15:03:00.489Z,f97b25b9-fa6f-4735-b859-a26dbdd23d27
1539,019-27400-00,Florida,"GREEN COVE SPRINGS, CITY OF",321 WALNUT ST ,,GREEN COVE SPRINGS,32043-0000,edd280c4c96abce765dabc9d5519dc50d74d726c,2025-07-20T15:03:00.489Z,9255fd24-bef9-4b41-988b-aa01914bef9b
1650,053-20401-00,New York,DERUYTER (TOWN OF),811 UTICA ST. STATE RT. 13,,DERUYTER,13052-0000,754b1a951855c3c525a5f33f5899f70da7d2037a,2025-07-20T15:03:00.489Z,813fa177-1af8-4781-9908-7bb27f698344
1545,061-74150-00,Florida,"VERO BEACH, CITY OF",1053 20TH PLACE,,VERO BEACH,32960-0000,69455403a3353428fe1e27e90b2052a9a187c037,2025-07-20T15:03:00.489Z,9e51d4c6-f44f-43a5-95c5-21636743c8ad
4022,021-16825-00,Vermont,DANBY (TOWN OF),130 Brook Road,,Danby,05739-0000,0cdcac071e250150a01f1af67a47eb0b750a631f,2025-07-20T15:03:00.489Z,cf1c3424-3b78-415a-92e0-5ab5a1d88d9b
4069,061-44998-00,Minnesota,NASHWAUK (TOWNSHIP OF),County Road 8,,Nashwauk,55769-0000,d2f38909a75fd999e60f5a894901cb9f7b0406ee,2025-07-20T15:03:00.489Z,f6aece5f-4a9e-4917-8fa9-a527a09d9bb6
4210,081-0294A-00,West Virginia,RALEIGH EMERGENCY SVC AUTH,162 Industrial Park Road,,Beaver,25813-0000,3f91223aeb4856218141665d644339f24913054e,2025-07-20T15:03:00.489Z,9b0ac390-566a-4005-857b-e111791f0f01
4069,035-UFI0B-00,Minnesota,DEERWOOD PUBLIC WORKS,22157 Industrial Road,,Deerwood,56401-0000,680b0942c7ba64a93c0f24dfde34ac8a2cf6e9c6,2025-07-20T15:03:00.489Z,d238f368-66df-4a2e-9ed4-f14a6cefb64a
4091,005-UJ7QH-00,Maryland,PIKESVILLE VOLUNTEER FIRE COMPANY,40 East Sudbrook Lane,,Pikesville,21208-0000,1e11a55b027ca3e4f210d84be562dd64e5a0d5f5,2025-07-20T15:03:00.489Z,9d5ef160-3b48-4990-8d05-bd5081656c56
4021,001-UXMR3-00,New Jersey,HAMILTON TOWNSHIP MUNICIPAL UTILITIES AUTHORITY,6024 Ken Scull Avenue,,Mays Landing,08330-0000,242c5e0e1955f1f7ba83391c9370a2ddce2d74f0,2025-07-20T15:03:00.489Z,6b9a6ffb-f350-492a-b22b-ff7cc5d1e3ca
4026,000-UN6TE-00,New Hampshire,UNIVERSITY OF NEW HAMPSHIRE,MAIN STREET,,DURHAM,03824-0000,ec2533fbdcdde35257fe7dfc3ba2a2f9516e13c5,2025-07-20T15:03:00.489Z,cd8b6c86-21d5-456e-b8eb-ee0824bd501b
1763,071-022A7-00,Iowa,FREMONT COUNTY ROAD DEPARTMENT,2014 290TH AVENUE,,Sidney,51652-0000,affa15da5369dfcda2b1089d64e048d8512da6cb,2025-07-20T15:03:00.489Z,a841606b-8965-46c0-910c-0d3899f8771f
1561,075-16AB7-00,Florida,LEVY COUNTY SCHOOL BOARD OF,480 MARSHBURN DR,,BRONSON,32621-0000,e93c1b821ca3ddad4e3ed9257f427db9a0ba0397,2025-07-20T15:03:00.489Z,6b6c1120-5967-443c-81cc-c95689e611fc
4562,047-03250-00,Oregon,AUMSVILLE,595 Main Street,,City of Aumsville,97325-0000,66cbd277d4341032d968ddd6270daa6ac489bcb9,2025-07-20T15:03:00.489Z,ced3e92f-3c72-4830-a41d-fe82947d72be
1976,055-99055-00,Kentucky,CRITTENDEN (COUNTY),"107 South Main Street, Suite 208",,Marion,42064-0000,0ecb315634c14ddd564eeea966b21c9ab877c3ea,2025-07-20T15:03:00.489Z,b236e7dc-f77f-4daa-be82-352908c50be4
1561,001-UBZL1-00,Florida,"GAINESVILLE COUNCIL ON AGING, INC.",1311 SW 16TH STREET,,GAINESVILLE,33260-0000,6ebbe2eea2d71426616be5993025767827076077,2025-07-20T15:03:00.489Z,73f38717-14ea-43ad-ab0f-199956e23ff7
4029,181-99181-00,Texas,GRAYSON (COUNTY),100 West Houston,,Sherman,75090-0000,0685cb7941b1c1f7bc6b966a44d222298d2dbc10,2025-07-20T15:03:00.489Z,f8e979dc-edad-4d57-9375-44722762a843
